2.0984955,16,"ALL",1
-2.5414014,10,"ZMW",3
12.322914,19,"GMD",4
113.18196,17,"SEK",9
49.852417,8,"TMT",7
-249.41356,15,"DOP",9
174.88301,18,"MWK",9
-10.4741,21,"CZK",4
-7.0415335,20,"CVE",4
-4.2402434,21,"SRD",1
77.77741,23,"GTQ",3
-15.691697,2,"BOB",8
-63.859177,3,"NIO",5
5.4171133,20,"JOD",4
1.8651253,1,"RUB",3
2.450867,10,"UAH",7
5068.718,11,"KRW",3
-9.380808,4,"THB",2
-2.747686,13,"PLN",7
-12.770112,10,"AOA",9
-37.0238,15,"PLN",0
4.2738814,8,"NGN",0
9.643882,18,"ERN",8
-4.7679443,6,"KPW",4
32.027157,17,"ZMW",1
17.280054,14,"PHP",4
12.302232,17,"TJS",4
-66.930855,6,"PGK",0
-3799.521,23,"VUV",4
413.64526,15,"LKR",6
-2.982042,9,"SGD",4
-12.257104,14,"BAM",5
7.0205154,7,"UGX",6
2.280682,14,"NGN",4
-4.792655,18,"LBP",3
-2.2480252,9,"BGN",2
-3.608724,20,"XCD",2
10.871705,5,"PHP",5
-196.34172,3,"IRR",9
-1.8918986,12,"SZL",0
-60.021915,12,"OMR",9
3.6340306,18,"BRL",3
-24.472427,20,"SZL",7
-77.6072,9,"SZL",5
-12.56896,15,"SZL",9
291.25937,20,"KES",1
-18.237604,13,"NZD",1
9.063877,17,"AZN",9
9.011349,2,"ARS",2
-4.9698358,6,"EUR",5
3.432095,22,"VND",7
-1.5204389,17,"TRY",3
-79.68892,0,"UGX",1
-5.924647,19,"DZD",3
-12.6667595,3,"XDR",3
-135.31671,11,"OMR",0
2.089319,22,"AOA",6
-67.26324,7,"UGX",3
5.670775,12,"BSD",6
-13.283047,16,"BOB",7
1.6833025,16,"RON",3
-8.216197,18,"BMD",1
1.3928211,0,"LAK",4
3.8533006,12,"CUP",6
-3.750174,11,"SVC",1
-761.27045,6,"SHP",0
24.398663,7,"NOK",8
213.1477,2,"HTG",5
-103.33243,13,"AFN",0
-84.64189,18,"QAR",5
-7.3206434,17,"LKR",0
-4.660053,13,"CAD",4
19.832392,12,"MVR",4
-20.616478,10,"PYG",1
4.438548,19,"KPW",1
2.386893,19,"BRL",7
6.68669,10,"GHS",8
-5.535966,6,"XDR",3
3.727124,4,"KPW",3
-1.1929874,13,"RSD",8
-23.113703,0,"ISK",7
-1.5814538,11,"BBD",8
-23.051987,20,"INR",0
15.009374,23,"KRW",4
37.15823,20,"IDR",3
-2.2086482,1,"UGX",2
23.34972,14,"SGD",3
2.246501,6,"BGN",0
-288.97546,4,"SOS",1
-31.803762,22,"AED",8
19.12772,22,"VND",5
-74.99458,12,"HNL",7
-16.384659,22,"DZD",7
-14.323089,4,"MWK",6
71.32464,20,"THB",3
2.3775067,3,"GIP",6
-33.29806,2,"UAH",9
-175.50706,13,"RWF",7
1.499709,11,"THB",3
66.67343,11,"ZAR",1
-5.4035764,17,"MOP",1
-1.817278,7,"TZS",5
-448.12015,19,"KRW",9
60.479427,2,"ERN",0
7.051947,10,"SAR",2
1.3695084,23,"WST",5
-28.00075,18,"GEL",1
-9.218629,17,"RUB",5
-4.350122,21,"XOF",4
-17.481205,23,"NIO",6
63.61887,0,"PLN",0
-643.3843,11,"NAD",4
-47.02745,14,"COP",3
-65.9926,23,"TZS",9
-778.3708,17,"THB",1
5.1104155,3,"MMK",1
47.792164,18,"TWD",9
-4317.2163,12,"JPY",7
3.1655226,15,"VUV",6
-6.8448863,18,"XDR",8
1.3538493,7,"PKR",5
-2.5738702,2,"GTQ",3
1.1222396,19,"BOB",7
3.8525991,4,"SGD",4
-10.115157,17,"AZN",7
40.440704,5,"HTG",6
1.6408695,3,"MNT",0
-12.534925,18,"XPF",1
38.139233,8,"QAR",3
-44.670597,19,"UZS",9
4.979328,15,"MVR",5
-5.1996126,5,"BHD",4
11.693763,2,"VUV",7
104.33436,8,"KYD",0
-16.551416,12,"NPR",7
-20.259655,21,"ERN",4
62.33201,4,"DOP",5
-15.9710865,22,"CRC",7
9.934009,1,"BAM",5
-9.147967,2,"GEL",6
2762.638,8,"DOP",0
8.40958,7,"GTQ",2
-75.47325,20,"TTD",8
-3.9937751,13,"BWP",8
2.1447017,14,"AWG",3
378.41547,1,"PAB",0
968.94086,2,"GHS",5
40.589203,6,"BZD",2
-105.20213,20,"GBP",9
-32.62063,15,"AOA",9
-55.22927,10,"BRL",4
8.51615,3,"JMD",6
-7.935319,19,"HUF",4
3.0828383,22,"PAB",6
1.5578103,10,"DZD",4
-177.9482,14,"CHF",1
-489.69125,13,"PHP",7
3.2227874,4,"PAB",7
103.09295,6,"TOP",2
3.2150843,15,"TMT",4
-18.194485,19,"EUR",1
-30.901814,23,"KYD",2
-6.8635726,15,"QAR",4
-30.380442,23,"GTQ",4
-5.546682,14,"LBP",2
15.665802,0,"AUD",3
-106.207085,3,"KYD",0
1241.2605,1,"HUF",4
-11.90036,5,"SBD",6
1.6912804,11,"BND",9
-10.958057,16,"XAF",5
-16.273077,0,"SHP",4
-10.486349,10,"ARS",8
-74.10747,20,"SCR",5
-5.272446,16,"DZD",4
-3.7152689,14,"HNL",2
9.533853,20,"HTG",1
-14.837327,22,"BDT",5
25.90483,21,"MKD",0
1.3067958,12,"IQD",1
67.23253,1,"BMD",7
9.763393,2,"ILS",5
-2.7225676,7,"MNT",7
856.5797,9,"LSL",3
1.176988,15,"PYG",6
1219.0243,6,"SVC",9
-70.59407,21,"BRL",2
-18.250307,17,"DKK",0
142.67273,15,"PLN",6
26.37483,22,"UYU",4
57.569977,17,"PEN",9
35.876225,17,"LAK",9
1.1455013,5,"GBP",2
-444.11887,3,"AUD",3
-794.21185,11,"XDR",3
2.398696,6,"RON",8
-6.465611,17,"BND",5
13.612111,10,"EGP",2
-297.88535,12,"LYD",7
-27.940683,15,"NPR",1
248.55017,7,"PEN",7
-3.1689978,10,"MVR",6
-13.9886465,19,"PEN",4
9.962786,16,"KZT",2
5.40344,9,"TRY",7
13.648712,9,"FJD",6
68.880356,8,"BRL",3
212.90926,15,"CLP",9
48.619698,13,"CLP",4
-99.11302,13,"IRR",7
-15.637063,17,"SGD",5
14.089706,9,"YER",5
-6.1552305,19,"THB",6
1.280692,8,"NOK",8
9.489143,2,"SCR",5
4.303411,11,"PAB",5
-58.637115,23,"JPY",0
-7.6573534,21,"SRD",5
-5.658175,10,"UAH",5
-441.89157,14,"BND",0
-19.724806,12,"SAR",7
-31.469126,18,"BZD",7
7.0270348,2,"VUV",1
-6.7579284,16,"MKD",9
-82.00879,22,"AFN",3
5.762912,7,"FKP",5
-137.19218,3,"SZL",0
4617.977,18,"MKD",0
18.215569,10,"BHD",5
-41.355717,1,"FJD",5
1.4603378,2,"IRR",7
-63.193768,22,"WST",9
146.45206,14,"CAD",3
10.808605,6,"HKD",8
43.826828,17,"SOS",1
108.84401,7,"PYG",5
-2.150902,23,"FJD",2
-3.519165,14,"DZD",6
-1.2398744,22,"AZN",3
16.512798,6,"AFN",5
17.079409,9,"UYU",4
-6.6413918,0,"INR",1
-6.251102,13,"GIP",3
80.31531,9,"JOD",5
37.066917,16,"BAM",5
43.795982,3,"AOA",3
376.45425,22,"ETB",5
8.893658,5,"AFN",6
-1.2358481,0,"BSD",3
-9.357418,5,"VUV",4
2.171001,3,"BMD",3
985.7003,16,"TMT",7
4.5848136,21,"BOB",1
-4.1821265,18,"SDG",4
-35.20826,16,"NPR",9
-11.427341,7,"INR",1
1.3751426,7,"MMK",9
6.9651704,17,"ZMW",1
-141.45807,6,"LYD",5
9.088236,1,"BAM",2
1.3797996,20,"IDR",9
10.582019,5,"KHR",6
-12.2672415,8,"SAR",5
13.508808,14,"HNL",7
-13.177017,2,"LBP",2
-12.750367,18,"ISK",5
8.410289,18,"MNT",0
39.655804,20,"NAD",3
37.98135,4,"GIP",7
-5831.2534,19,"MMK",5
5.69593,9,"SVC",5
351.83353,0,"AZN",2
-82.545235,18,"BDT",9
5.6814213,15,"SCR",5
-29.261568,21,"PLN",2
1.6691489,7,"HKD",2
15.066612,20,"PGK",9
7.908624,8,"BAM",5
629.6369,14,"BAM",3
-48.999016,8,"CRC",1
1.3082485,19,"UGX",3
-1.5362102,11,"XPF",4
45.764805,11,"MWK",4
-222.20851,14,"HNL",9
54.761055,9,"KHR",4
4.5923996,4,"BRL",3
-43.684467,19,"SBD",7
43.762096,17,"KPW",5
-6.5493374,7,"DZD",2
257.0026,22,"MMK",7
138.55069,5,"LBP",7
30.798454,20,"CVE",4
2.5280185,16,"ERN",0
13.17279,22,"CVE",4
10.564772,6,"SZL",5
18.145273,2,"MUR",4
14.15751,13,"MAD",1
-9.439729,12,"USD",4
-22.551313,22,"AWG",4
6.717278,11,"GTQ",4
259.18146,12,"PYG",1
54.766666,0,"KZT",1
11.955761,6,"HUF",1
17.113863,3,"NZD",2
2.897113,13,"BTN",3
2.880988,13,"AED",7
377.40698,21,"YER",0
-39.65702,7,"SZL",3
-19.255667,0,"CVE",4
1.3639451,8,"BTN",4
-15.736867,10,"CUP",6
-21.771994,17,"AFN",7
-3.8502297,21,"RON",5
54.298077,17,"YER",2
-37.06313,13,"TOP",7
-7.0008373,11,"SRD",2
-3.607199,3,"CRC",3
-502.04834,16,"DOP",4
22.209818,2,"KMF",1
10.94961,17,"PKR",8
94.377525,18,"BMD",0
-2.9798403,17,"LRD",0
2.526492,6,"ILS",3
35.714447,20,"PHP",1
9.812704,10,"XPF",5
-9.157778,7,"HKD",4
-28.549221,11,"SGD",0
4.3934627,17,"PLN",7
38.30773,12,"RSD",7
-19.419106,20,"PYG",2
51.429943,9,"QAR",9
-13.894473,13,"GHS",5
2214.3193,13,"LSL",0
120.154724,8,"AOA",1
28.955656,6,"SGD",5
-6.468705,23,"BGN",5
-1.3165965,16,"NPR",7
-14.175722,9,"PYG",4
6.963958,11,"DZD",0
-11.240145,8,"GHS",8
5.0665917,22,"BSD",9
3.9403565,22,"NIO",4
11.731217,21,"BZD",4
-23.874722,12,"NZD",5
-9.631536,10,"SCR",2
-73.79939,19,"CDF",5
-12.85686,16,"NIO",9
3.4615912,20,"MDL",5
16.351105,16,"TZS",1
3.3613093,19,"UGX",3
-6.129067,17,"PLN",1
-15.863918,22,"EGP",2
41.86754,4,"AFN",1
-237.71423,16,"LAK",7
80.414055,1,"CRC",1
3.9522698,7,"PEN",5
-1.7626469,23,"MUR",6
9.210512,12,"CAD",5
33.300777,2,"PAB",3
-12.362049,21,"USD",8
155.07587,17,"SHP",0
17.381401,21,"DOP",8
-24.658182,0,"RUB",7
-145.44814,20,"USD",5
95.94676,2,"CZK",3
6.4162893,9,"GBP",6
3.6944997,4,"BGN",3
-8.791759,0,"MOP",6
-10.488393,0,"CHF",4
-6.9748774,7,"DJF",7
3.9829793,10,"MYR",2
-361.56607,19,"FKP",0
12.912181,23,"MAD",2
-9.142497,23,"ALL",0
-25.58352,8,"BWP",1
-93.77175,12,"LRD",7
9.507326,18,"VND",1
-49.29882,18,"GYD",3
-8.916878,16,"DKK",4
10.375333,16,"GBP",3
-16.120226,7,"MNT",3
158.03146,23,"MVR",9
11.153478,14,"CLP",3
-112.57269,16,"TOP",2
-15.491633,19,"UZS",3
9.821134,20,"TOP",5
-202.01979,14,"UGX",7
8.500791,8,"BBD",5
-1.2949423,10,"BBD",5
2.082619,18,"SYP",4
-393.47437,2,"ALL",4
-3.2550938,16,"AUD",6
10.168254,0,"SBD",1
14.445745,20,"KES",3
-16.598104,9,"PKR",4
-10459.409,2,"RSD",3
-36632.543,20,"KMF",4
-1.0556215,4,"MAD",1
3.1996105,12,"MDL",2
224.61595,19,"CRC",5
-2.057144,9,"CDF",7
-3.6394863,2,"CVE",5
-400.2967,6,"RUB",2
-42.626213,11,"TTD",0
2.2471998,1,"CVE",0
-5.712161,8,"BND",6
19.287663,12,"YER",4
-20.543564,16,"CDF",5
-5.164659,15,"COP",2
-4.062815,4,"LBP",1
9.731913,1,"EUR",1
3.3878024,5,"MDL",7
3.3090394,1,"BBD",7
13.469173,18,"LKR",8
4.0488467,13,"GTQ",8
189.60641,7,"ZMW",0
-43.638954,21,"BHD",0
139766.53,15,"MVR",5
-1469.9069,23,"CZK",0
-12.225526,2,"TZS",5
-4.5367064,0,"NZD",4
3.7843835,21,"BAM",2
-5.1690335,17,"SBD",3
17.3476,0,"VND",2
6.3446603,7,"GTQ",2
-27.862793,6,"NGN",1
7.4403176,15,"EGP",5
-2.1981664,0,"KZT",1
6.4753327,23,"CNY",4
81.97091,20,"UGX",1
9.646624,0,"BSD",1
3.1905503,9,"CZK",4
-119.11206,18,"VUV",5
-30.497822,3,"PEN",3
-3.1155763,1,"BGN",4
-24.309292,3,"AWG",7
-164.0771,22,"LRD",3
-5.192187,23,"ARS",3
12.6190815,8,"HUF",5
3.114257,21,"BGN",1
-2.1998785,4,"VUV",7
146.8126,17,"TJS",0
-4.0096703,22,"HNL",8
42.79747,4,"THB",3
60.163105,4,"AED",3
6.836361,19,"RUB",4
1.7980356,22,"CAD",3
-42.041996,1,"BIF",4
94.85666,11,"AFN",5
55.33245,22,"AUD",7
1.2084029,14,"NPR",7
-7.2191653,4,"FKP",4
1.4021193,7,"VUV",4
286.58832,12,"CAD",5
6.645841,16,"NIO",0
2.6416004,9,"LAK",8
-1323.2072,15,"VND",5
-7.0152826,7,"SHP",5
2.3086255,8,"TOP",9
-2.018101,1,"ZAR",5
-3.6486459,17,"LKR",0
6.232404,18,"CUP",9
-23.541447,20,"BSD",6
-9.01076,2,"XAF",4
-2.944733,16,"SOS",8
-78.858955,13,"ALL",7
-3.577062,14,"AWG",0
-33.164345,15,"RUB",2
19.497478,7,"BGN",5
-136.7992,15,"CUP",7
1.8552614,18,"SOS",7
-31.578266,22,"TMT",4
-3.4577904,10,"MGA",5
3.3658893,1,"ILS",1
63.887676,5,"SDG",1
42.15407,21,"TOP",0
135.35661,13,"SYP",5
2.7434251,8,"MWK",4
-1.2178049,20,"UYU",9
15.371726,0,"MMK",7
14.106016,23,"XCD",0
30.343056,1,"NOK",9
95.47133,2,"TOP",1
-30.143934,3,"LRD",5
1.2041693,20,"SCR",8
57.22584,16,"XOF",2
7.1044183,0,"JPY",1
-27.291485,6,"TTD",7
-7.2888927,8,"AMD",2
23.651518,15,"CDF",4
37.26264,2,"XOF",3
88.62797,23,"GEL",1
3.2110062,13,"UYU",3
-21.999352,5,"RON",7
-5.9705153,17,"IDR",5
-9.157593,15,"BHD",0
7.09122,4,"PLN",7
-26.120895,15,"XAF",7
17.331514,0,"VUV",4
34.475872,18,"KPW",4
3.4051116,16,"HUF",0
-1015.6312,18,"BDT",3
-2.6460404,1,"DKK",4
8.445029,10,"MVR",7
58.27879,12,"GEL",0
1.23522,6,"UYU",1
6.808064,16,"KZT",3
10.482607,5,"UYU",7
23.38889,1,"SEK",4
-11.670322,14,"AWG",4
71.88577,6,"GHS",1
4.210304,3,"SCR",4
14.7891035,4,"SBD",1
-4.6238756,21,"SCR",4
1.46539,2,"PKR",7
-5.136284,16,"CNY",1
-2.5874588,13,"NOK",5
305.75958,8,"EGP",4
234.19638,9,"CLP",9
2.4521604,7,"BRL",7
-19.26486,20,"IDR",1
-58.21004,7,"RON",7
-2930.5151,4,"AFN",5
12.452803,14,"CDF",7
3.7389164,19,"RON",3
-7.3325467,15,"BIF",7
-70.0493,4,"MYR",2
-67.733246,2,"JPY",7
6.4649534,1,"ARS",9
-1153.4636,22,"LRD",0
-9.703639,10,"SBD",3
-7.7470613,14,"OMR",0
3.0671482,4,"MYR",0
3.1806462,3,"UAH",0
-173.32762,13,"THB",5
212.62193,17,"MZN",5
3.8946075,12,"NPR",4
2.4381347,19,"MOP",7
4.2526073,2,"BBD",3
716.8211,18,"TZS",0
1.3958427,18,"DKK",7
4.794351,13,"LBP",4
2.2970126,10,"UZS",5
159.5067,6,"BIF",5
-191.09416,10,"TRY",0
44.363995,7,"TWD",9
-12.547647,6,"SHP",8
2.8481925,21,"LBP",7
9.02431,17,"KPW",4
-2033.3668,10,"JPY",5
-95.91455,21,"DOP",7
-51.938755,6,"MYR",0
163.92035,15,"KWD",9
-27.048918,1,"BTN",3
-7.5483856,21,"INR",4
2.4150004,19,"CRC",5
-2.6344411,16,"DOP",4
4.8761373,4,"IQD",5
-438.48386,0,"GEL",7
21.720758,22,"GIP",4
51.77552,3,"UGX",1
59.79199,4,"BSD",5
10.583225,8,"XCD",5
4.3400526,0,"UYU",4
27.497215,17,"KHR",7
9203.939,16,"UAH",7
8.4063425,21,"XAF",1
1.7721913,23,"KPW",5
-113.22079,23,"KRW",0
3.6363332,17,"SVC",3
11.230404,18,"GEL",4
881.81366,4,"SRD",1
17.249176,2,"ILS",2
-71.78662,21,"LBP",1
-47.3388,10,"KYD",7
-1.2200588,4,"GTQ",5
3.0937257,15,"DJF",1
1.5381846,18,"BGN",4
4.6470647,0,"CNY",9
-19.746075,12,"TZS",4
-2.251195,18,"HKD",3
143.32935,14,"TZS",9
-1.109287,2,"CLP",2
80.90636,11,"KHR",8
-28.442402,3,"XDR",6
-1.657078,21,"GYD",6
-2.7667656,8,"FKP",9
99.22374,16,"AWG",9
1.8493389,23,"KHR",4
57.52997,7,"KYD",1
17.632877,7,"KMF",7
13.705834,17,"AED",7
40.004257,5,"BHD",2
-1.4442778,6,"RWF",1
8.82435,8,"CRC",4
199.05824,0,"AED",5
-134.61203,19,"TTD",0
32.976917,18,"SGD",7
5.595265,13,"SBD",7
-5.4091096,3,"PGK",8
4.4769425,4,"IDR",1
-4.3263397,0,"MVR",3
109.48054,20,"GNF",9
4.147996,3,"IRR",6
22.78772,23,"ALL",5
-20.28292,19,"YER",1
123.09389,6,"NOK",0
-11.539621,22,"XDR",3
1.6030648,8,"NZD",2
-1691.6027,9,"UZS",7
22.05463,5,"PAB",4
-8.35615,12,"MWK",4
1.8237438,16,"BTN",4
-103.16302,8,"LAK",8
-2001.9022,20,"OMR",7
325.92654,7,"MUR",3
-4.944254,13,"ERN",6
15.674515,20,"QAR",1
1.7385259,17,"UGX",0
390.72824,12,"ERN",7
413.85196,17,"FKP",5
-6167.849,22,"KGS",7
1488.1703,9,"PGK",3
14.036637,12,"MAD",3
3900.2666,4,"ISK",4
-85.16213,14,"WST",0
7870.5273,6,"ZMW",7
7.843537,11,"KYD",9
41.92955,22,"MGA",9
-25.388367,0,"CZK",3
-19.311743,5,"BSD",7
2.347235,18,"OMR",0
-22.826353,7,"PKR",7
-1.7745239,3,"PAB",4
2.40167,13,"AZN",0
-1.9689738,18,"KPW",1
1042.5403,1,"FKP",5
9.698938,12,"ZMW",2
-9.242623,7,"PKR",5
-2.385317,2,"XDR",7
-7.115044,5,"GHS",9
-8.9278755,2,"KMF",4
1.7586274,5,"KRW",8
4.630518,11,"TWD",4
-16.4439,0,"KGS",8
-1571.1375,15,"SYP",9
-4.0256305,3,"NPR",5
-3786.0146,8,"AUD",7
-3.9070277,12,"DOP",0
9.950794,11,"DZD",1
18.766914,14,"ZMW",6
-101.91738,0,"RUB",8
2.024393,15,"NGN",2
11.724114,1,"LSL",2
-16.733826,20,"TTD",3
-1.8344051,3,"NPR",1
-29.696474,7,"MXN",3
1.3985649,20,"SVC",7
5.1729937,11,"LSL",7
-16.523106,10,"MNT",5
-12.430132,12,"COP",7
-4.471541,3,"GBP",4
-2.0228264,21,"GBP",0
-17.834562,20,"JMD",5
32.75162,13,"DJF",3
11.034131,20,"RSD",5
202.01085,13,"TZS",7
18.022171,0,"AMD",4
1.8087006,9,"ILS",4
-7.2758017,23,"MXN",1
-7.5875063,5,"TWD",2
17.171995,1,"GYD",2
25.485254,16,"QAR",3
-31.46388,0,"PHP",7
50.161816,7,"GBP",3
-1.5194716,18,"ETB",7
15.140996,21,"KRW",4
47.60079,23,"MAD",7
14.113498,19,"RUB",2
17.116674,6,"BTN",7
4.743226,13,"MOP",0
7.6052246,0,"NPR",0
-9.887284,11,"LBP",8
8.5930605,22,"BHD",6
3.531719,17,"RUB",0
-57.92411,13,"KRW",9
2462.6384,14,"KRW",2
642.2011,0,"KHR",4
-41.395546,18,"JMD",4
1.3001163,4,"ERN",6
-23.719103,16,"KWD",4
75.00265,2,"HTG",7
36.782898,8,"PHP",1
-14.023219,0,"PHP",4
-31.712816,22,"MWK",9
4439.882,16,"SCR",3
-54.891457,4,"LYD",7
348.27374,21,"BRL",3
7.733706,11,"FKP",6
-6.958127,21,"MKD",5
35.044178,8,"EUR",4
21.786293,18,"GTQ",7
-13.617722,0,"NGN",7
75.3587,11,"GIP",1
-19.274027,2,"JMD",6
-16.83767,13,"INR",3
-16.440289,15,"DOP",0
6.889907,3,"CLP",5
2.277319,0,"TZS",8
-200.05211,13,"SDG",7
-4.964642,15,"PAB",2
-1.8553662,20,"AUD",9
-4.0263786,20,"KMF",5
-32.553303,4,"OMR",0
-41.176407,19,"SZL",2
5.643314,21,"GYD",9
-12.393253,19,"ILS",1
-27.622828,6,"BZD",3
-287.67627,20,"SVC",2
263.40692,18,"UAH",9
272.13644,3,"TRY",2
-45.88255,21,"WST",5
-1.0591824,20,"IDR",4
-8.507736,9,"ALL",4
17.550528,14,"SYP",9
-9.62903,8,"TJS",3
13.728898,15,"OMR",9
41.420795,23,"BDT",5
40.892086,3,"DKK",5
-38.180813,7,"XCD",2
11.649258,15,"KES",1
77.22355,17,"RWF",9
-4.0631313,5,"SGD",1
3.4771147,11,"SZL",3
21.437794,10,"COP",0
-50.02535,11,"NOK",9
3.2218416,9,"KHR",8
20.990269,8,"CVE",7
1.1303836,2,"SOS",9
10.797766,1,"JMD",3
-3092.319,15,"MMK",7
110.13795,17,"MUR",1
-2.577055,15,"UGX",1
-12.255,21,"SBD",3
13.258171,1,"FKP",5
-225.13809,12,"BIF",8
-70.787254,2,"HTG",1
-11.326528,12,"QAR",7
6.859543,9,"BAM",2
-975.3081,3,"BBD",0
-14.559814,23,"MMK",7
-5.7637525,10,"KGS",3
4.4607835,12,"MZN",7
2.0731719,16,"BAM",0
-6.865252,22,"QAR",4
-98.843,20,"JMD",5
38.9114,17,"HUF",0
-12.175214,3,"ZAR",2
823.1024,3,"PLN",9
1.4467485,14,"KPW",5
-9.5059185,8,"NPR",3
19.801765,15,"SCR",0
-1616.1549,11,"SZL",3
19.249935,3,"SYP",3
-1016.781,19,"BMD",3
4.840572,17,"DZD",9
-18.085789,0,"FJD",1
3.2028105,2,"JMD",4
124.22165,6,"USD",2
-21.965479,15,"IRR",8
1.6132053,22,"MUR",5
-7.706681,15,"SVC",7
2.9311461,2,"KZT",2
1.5529796,9,"AUD",0
13.310212,12,"DZD",3
10.693508,23,"LSL",7
8.382027,21,"ARS",1
-209.28429,11,"BIF",7
1.9688896,2,"CUP",4
1540.7606,20,"VUV",0
1321.2883,19,"AMD",7
-21.941017,13,"XDR",1
189.87256,17,"JOD",1
-71.72868,4,"BGN",7
12.641501,18,"UGX",8
-11.12225,19,"IQD",0
-189.60574,3,"KPW",2
-8.051043,5,"SAR",3
-5.7614574,20,"CRC",5
-122.6014,17,"AUD",4
-6.8161697,23,"INR",8
5.3445554,19,"KES",6
-3.1493933,19,"BWP",3
14.2230215,11,"XCD",1
54.27164,8,"MAD",2
5.105835,12,"XDR",7
-1436.5095,18,"AED",3
784.57825,16,"USD",7
1.9135283,7,"SHP",2
2.0902493,23,"BTN",5
47.387703,17,"GTQ",6
-20.386518,22,"BND",4
-2.6470115,14,"LSL",9
20.57069,4,"YER",8
3.0261638,1,"EGP",5
198.76865,16,"CAD",3
-18.711624,13,"XDR",3
-33.86473,21,"QAR",6
615.0748,7,"LBP",5
-4764.3257,9,"TRY",3
43.571075,16,"RUB",4
-104.52183,5,"IDR",7
-57.44649,10,"GMD",1
164.25652,14,"PLN",2
2.6774986,1,"MOP",1
-1078.6409,22,"SRD",2
-7.5530167,21,"LAK",4
50.085808,15,"SZL",4
19.226227,12,"KMF",1
3.385228,1,"LSL",6
-9.357445,15,"NOK",4
6.6075616,9,"ISK",7
-69.33766,20,"MWK",8
-342.90225,17,"PYG",4
2.1635623,23,"ALL",1
-21.605215,11,"CDF",7
3.685451,21,"CLP",1
10.62348,14,"GTQ",7
-4272.4614,9,"LSL",3
17.07684,21,"OMR",6
226.88486,0,"TMT",0
4.978869,5,"IQD",3
3.61213,5,"SCR",7
-1.9217396,9,"MYR",2
87.80223,1,"XOF",1
-3.333887,15,"AUD",5
-14.846935,1,"PGK",6
